"DigiSwitch: A Device to Allow Older Adults to Monitor and Direct the Collection and Transmission of Health Information Collected at Home","Journal of Medical Systems","","35","5","10.1007/s10916-011-9722-1","Kelly E. CaineCeline Y. ZimmermanZachary Schall-ZimmermanWilliam R. HazlewoodL. Jean CampKatherine H. ConnellyLesa L. HuberKalpana Shankar","2011","http://link.springer.com/article/10.1007/s10916-011-9722-1","Article"
"Understanding design literacy in middle-school education: assessing students’ stances towards inquiry","International Journal of Technology and Design Education","","","","10.1007/s10798-018-9459-y","Kasper Skov ChristensenMikkel HjorthOle Sejer IversenRachel Charlotte Smith","2018","http://link.springer.com/article/10.1007/s10798-018-9459-y","Article"
"Impact of commercial sensors in human computer interaction: a review","Journal of Ambient Intelligence and Humanized Computing","","9","5","10.1007/s12652-017-0568-3","Ericka Janet Rechy-RamirezAntonio Marin-HernandezHomero Vladimir Rios-Figueroa","2018","http://link.springer.com/article/10.1007/s12652-017-0568-3","Article"
"Author Index 2010","annals of telecommunications - annales des télécommunications","","65","11 - 12","10.1007/s12243-010-0229-4","","2010","http://link.springer.com/article/10.1007/s12243-010-0229-4","Article"
"Factors Influencing Ageing Population for Adopting Ambient Assisted Living Technologies in the Kingdom of Saudi Arabia","Ageing International","","41","3","10.1007/s12126-016-9246-6","Majid H. AlsulamiAnthony S. Atkins","2016","http://link.springer.com/article/10.1007/s12126-016-9246-6","Article"
"Emerging intelligent algorithms: challenges and applications","Neural Computing and Applications","","31","5","10.1007/s00521-018-3930-2","Gunasekaran ManogaranNaveen ChilamkurtiChing-Hsien Hsu","2019","http://link.springer.com/article/10.1007/s00521-018-3930-2","Article"
"Study of Scenarios and Technical Requirements of a Social Assistive Robot for Alzheimer’s Disease Patients and Their Caregivers","International Journal of Social Robotics","","8","1","10.1007/s12369-015-0319-6","Miguel A. SalichsIrene P. EncinarEsther SalichsÁlvaro Castro-GonzálezMaría Malfaz","2016","http://link.springer.com/article/10.1007/s12369-015-0319-6","Article"
"Disentangling the concept of “the complex older patient” in general practice: a qualitative study","BMC Family Practice","","17","1","10.1186/s12875-016-0455-6","S. A. ZwijsenN. M. NieuwenhuizenO. R. MaarsinghM. F. I. A. DeplaC. M. P. M. Hertogh","2016","http://link.springer.com/article/10.1186/s12875-016-0455-6","Article"
"Real-time control architecture using Xenomai for intelligent service robots in USN environments","Intelligent Service Robotics","","2","3","10.1007/s11370-009-0040-0","Byoung Wook ChoiDong Gwan ShinJeong Ho ParkSoo Yeong YiSeet Gerald","2009","http://link.springer.com/article/10.1007/s11370-009-0040-0","Article"
"The Easyline+ project: evaluation of a user interface developed to enhance independent living of elderly and disabled people","Universal Access in the Information Society","","11","2","10.1007/s10209-011-0246-8","Rich PickingAlexia RobinetJohn McGinnVic GroutRoberto CasasRubén Blasco","2012","http://link.springer.com/article/10.1007/s10209-011-0246-8","Article"
"Regional science in a physical/virtual more/less world","The Annals of Regional Science","","57","2 - 3","10.1007/s00168-016-0781-6","David A. Plane","2016","http://link.springer.com/article/10.1007/s00168-016-0781-6","Article"
"Using the Technology Acceptance Model to explore community dwelling older adults’ perceptions of a 3D interior design application to facilitate pre-discharge home adaptations","BMC Medical Informatics and Decision Making","","15","1","10.1186/s12911-015-0190-2","Arthur G. MoneyAnita AtwalKatherine L. YoungYasmin DayLesley WilsonKevin G. Money","2015","http://link.springer.com/article/10.1186/s12911-015-0190-2","Article"
"Smartphone-based solutions for fall detection and prevention: the FARSEEING approach","Zeitschrift für Gerontologie und Geriatrie","","45","8","10.1007/s00391-012-0404-5","S. MelloneC. TacconiL. SchwickertJ. KlenkC. BeckerL. Chiari","2012","http://link.springer.com/article/10.1007/s00391-012-0404-5","Article"
"An insight into multimodal databases for social signal processing: acquisition, efforts, and directions","Artificial Intelligence Review","","42","4","10.1007/s10462-012-9334-2","A. Ěerekoviæ","2014","http://link.springer.com/article/10.1007/s10462-012-9334-2","Article"
"Urban green space availability in Bathinda City, India","Environmental Monitoring and Assessment","","190","11","10.1007/s10661-018-7053-0","Kiran Kumari Singh","2018","http://link.springer.com/article/10.1007/s10661-018-7053-0","Article"
"A Review and Taxonomy of Activity Recognition on Mobile Phones","BioNanoScience","","3","2","10.1007/s12668-013-0088-3","Ozlem Durmaz IncelMustafa KoseCem Ersoy","2013","http://link.springer.com/article/10.1007/s12668-013-0088-3","Article"
"Analyzing large-scale human mobility data: a survey of machine learning methods and applications","Knowledge and Information Systems","","58","3","10.1007/s10115-018-1186-x","Eran TochBoaz LernerEyal Ben-ZionIrad Ben-Gal","2019","http://link.springer.com/article/10.1007/s10115-018-1186-x","Article"
"Recognition Framework for Inferring Activities of Daily Living Based on Pattern Mining","Arabian Journal for Science and Engineering","","41","8","10.1007/s13369-016-2091-9","Shamila NasreenMuhammad Awais AzamUsman NaeemMustansar Ali GhazanfarAsra Khalid","2016","http://link.springer.com/article/10.1007/s13369-016-2091-9","Article"
"Message Scheduling for Personal Biomedical Sensing System in a Health Care Center","Wireless Personal Communications","","95","4","10.1007/s11277-017-4081-y","Chi-Feng ChenJenq-Shiou LeuReza Syahroel GhufranSetya Widyawan Prakosa","2017","http://link.springer.com/article/10.1007/s11277-017-4081-y","Article"
"Design-in-play: improving the variability of indoor pervasive games","Multimedia Tools and Applications","","59","1","10.1007/s11042-010-0711-z","Bin GuoRyota FujimuraDaqing ZhangMichita Imai","2012","http://link.springer.com/article/10.1007/s11042-010-0711-z","Article"
"The use of advanced medical technologies at home: a systematic review of the literature","BMC Public Health","","18","1","10.1186/s12889-018-5123-4","Ingrid ten HakenSomaya Ben AllouchWim H. van Harten","2018","http://link.springer.com/article/10.1186/s12889-018-5123-4","Article"
"A hierarchical abnormal human activity recognition system based on R-transform and kernel discriminant analysis for elderly health care","Computing","","95","2","10.1007/s00607-012-0216-x","Zafar Ali KhanWon Sohn","2013","http://link.springer.com/article/10.1007/s00607-012-0216-x","Article"
"Digital health: a new dimension in rheumatology patient care","Rheumatology International","","38","11","10.1007/s00296-018-4037-x","Suchitra KatariaVinod Ravindran","2018","http://link.springer.com/article/10.1007/s00296-018-4037-x","Article"
"An adaptive middleware framework for context-aware applications","Personal and Ubiquitous Computing","","10","1","10.1007/s00779-005-0035-6","Markus C. HuebscherJulie A. McCann","2006","http://link.springer.com/article/10.1007/s00779-005-0035-6","Article"
"Challenging Incommensurability: What We Can Learn from Ludwik Fleck for the Analysis of Configurational Innovation","Minerva","","49","4","10.1007/s11024-011-9180-4","Alexander Peine","2011","http://link.springer.com/article/10.1007/s11024-011-9180-4","Article"
"A Framework for Implementing Formally Verified Resource-Bounded Smart Space Systems","Mobile Networks and Applications","","22","2","10.1007/s11036-017-0808-y","Ijaz UddinAbdur RakibHafiz Mahfooz Ul Haque","2017","http://link.springer.com/article/10.1007/s11036-017-0808-y","Article"
"Consumer health education in New Jersey community hospitals","Journal of Community Health","","3","3","10.1007/BF01349388","Nancy H. Bryant M.P.H.","1978","http://link.springer.com/article/10.1007/BF01349388","Article"
"Mobile manipulators for assisted living in residential settings","Autonomous Robots","","24","2","10.1007/s10514-007-9061-8","Patrick DeeganRoderic GrupenAllen HansonEmily HorrellShichao OuEdward RisemanShiraj SenBryan ThibodeauAdam WilliamsDan Xie","2008","http://link.springer.com/article/10.1007/s10514-007-9061-8","Article"
"Editorial","Journal of Reliable Intelligent Environments","","3","3","10.1007/s40860-017-0048-8","Antonio CoronatoJuan Carlos Augusto","2017","http://link.springer.com/article/10.1007/s40860-017-0048-8","Article"
"High performers in complex spatial systems: a self-organizing mapping approach with reference to The Netherlands","The Annals of Regional Science","","48","2","10.1007/s00168-011-0483-z","Karima KourtitDaniel Arribas-BelPeter Nijkamp","2012","http://link.springer.com/article/10.1007/s00168-011-0483-z","Article"
"Automatic Intelligent Data Analysis in Sensor Networks for iSpace","BT Technology Journal","","22","3","10.1023/B:BTTJ.0000047135.14579.32","D D NauckB Majeed","2004","http://link.springer.com/article/10.1023/B%3ABTTJ.0000047135.14579.32","Article"
"What do experts talk about when they talk about users? Expectations and imagined users in the smart grid","Energy Efficiency","","10","2","10.1007/s12053-016-9456-5","William Throndsen","2017","http://link.springer.com/article/10.1007/s12053-016-9456-5","Article"
"The potential for using volunteered geographic information in pervasive health computing applications","Journal of Ambient Intelligence and Humanized Computing","","4","6","10.1007/s12652-012-0149-4","Peter MooneyPadraig CorcoranBlazej Ciepluch","2013","http://link.springer.com/article/10.1007/s12652-012-0149-4","Article"
"Towards a Smart Non-Invasive Fluid Loss Measurement System","Journal of Medical Systems","","39","4","10.1007/s10916-015-0206-6","N. K. SuryadevaraS. C. MukhopadhyayL. Barrack","2015","http://link.springer.com/article/10.1007/s10916-015-0206-6","Article"
"Measuring the Quality of Interaction in Mobile Robotic Telepresence: A Pilot’s Perspective","International Journal of Social Robotics","","5","1","10.1007/s12369-012-0166-7","Annica KristofferssonKerstin Severinson EklundhAmy Loutfi","2013","http://link.springer.com/article/10.1007/s12369-012-0166-7","Article"
"Multimedia sensors embedded in smartphones for ambient assisted living and e-health","Multimedia Tools and Applications","","75","21","10.1007/s11042-015-2745-8","Lorena ParraSandra SendraJosé Miguel JiménezJaime Lloret","2016","http://link.springer.com/article/10.1007/s11042-015-2745-8","Article"
"Evidence of what works to support and sustain care at home for people with dementia: a literature review with a systematic approach","BMC Geriatrics","","15","1","10.1186/s12877-015-0053-9","Alison DawsonAlison BowesFiona KellyKari VelzkeRichard Ward","2015","http://link.springer.com/article/10.1186/s12877-015-0053-9","Article"
"Performance assessment of an architecture with adaptative interfaces for people with special needs","Empirical Software Engineering","","19","6","10.1007/s10664-013-9297-1","Elena Gómez-MartínezRafael Gonzalez-CaberoJose Merseguer","2014","http://link.springer.com/article/10.1007/s10664-013-9297-1","Article"
"A Taxonomy for MAC Protocols in Wireless Sensor Networks Based on Traffic Prioritization","Wireless Personal Communications","","104","4","10.1007/s11277-018-6095-5","Anwar Ahmed KhanSayeed GhaniShama Siddiqui","2019","http://link.springer.com/article/10.1007/s11277-018-6095-5","Article"
"A symptom cluster-based triaging system for patients presenting to the emergency department with possible acute coronary syndromes","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-0907-z","Chieh LeeRay F. LinTai-Chih HuangKuang-Chau Tsai","2018","http://link.springer.com/article/10.1007/s12652-018-0907-z","Article"
"Exploring the link between behaviour and health","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0830-z","Franz GravenhorstVenet OsmaniBert ArnrichAmir Muaremi","2015","http://link.springer.com/article/10.1007/s00779-014-0830-z","Article"
"Video benchmarks of human action datasets: a review","Artificial Intelligence Review","","52","2","10.1007/s10462-018-9651-1","Tej SinghDinesh Kumar Vishwakarma","2019","http://link.springer.com/article/10.1007/s10462-018-9651-1","Article"
"Quantifying the ambient population using hourly population footfall data and an agent-based model of daily mobility","GeoInformatica","","23","2","10.1007/s10707-019-00346-1","Tomas CrolsNick Malleson","2019","http://link.springer.com/article/10.1007/s10707-019-00346-1","Article"
"Challenges of the New Urban World","Applied Spatial Analysis and Policy","","8","3","10.1007/s12061-015-9155-1","Karima KourtitPeter NijkampMark D. Partridge","2015","http://link.springer.com/article/10.1007/s12061-015-9155-1","Article"
"Using Multi-Criteria Decision-Making Method (MCDM) to Study Quality of Life Variables in the Design of Senior Residences in Iran","Ageing International","","43","3","10.1007/s12126-017-9308-4","Esmaeil ZarghamiAli SharghiMilad OlfatFarzaneh Salehi Kousalari","2018","http://link.springer.com/article/10.1007/s12126-017-9308-4","Article"
"Possible techniques and issues in fall detection using asynchronous temporal-contrast sensors","e & i Elektrotechnik und Informationstechnik","","127","7 - 8","10.1007/s00502-010-0751-0","Á. SrpF. Vajda","2010","http://link.springer.com/article/10.1007/s00502-010-0751-0","Article"
