Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Pervasive Mobile Services for Active Aging: An Exploratory Investigation into the Relationship Between Willingness-to-Adopt Mobile Devices and Shopping Experience","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_19","Susan E. ReidBessam AbdulrazakMonica AlasJillian Bibeau","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_19","Chapter"
"Cities Auditing Model","Internet of Things. IoT Infrastructures","","","","10.1007/978-3-319-19743-2_7","Florinda Matos","2015","http://link.springer.com/chapter/10.1007/978-3-319-19743-2_7","Chapter"
"Socially Inclusive Urban Transformation After the Great Recession","Human Smart Cities","","","","10.1007/978-3-319-33024-2_10","Eugenio LeanzaGianni Carbonaro","2016","http://link.springer.com/chapter/10.1007/978-3-319-33024-2_10","Chapter"
"Gradient: A User-Centric Lightweight Smartphone Based Standalone Fall Detection System","Progress in Artificial Intelligence","","","","10.1007/978-3-319-23485-4_7","Ajay BhatiaSuman KumarVijay Kumar Mago","2015","http://link.springer.com/chapter/10.1007/978-3-319-23485-4_7","Chapter"
"A Genetic Algorithm approach to motion sensor placement in smart environments","Journal of Reliable Intelligent Environments","","2","1","10.1007/s40860-015-0015-1","Brian L. ThomasAaron S. CrandallDiane J. Cook","2016","http://link.springer.com/article/10.1007/s40860-015-0015-1","Article"
"Smart Homes in the Era of Big Data","Trends in Ambient Intelligent Systems","","","","10.1007/978-3-319-30184-6_5","Kevin BouchardSebastien GabouryBruno BouchardAbdenour BouzouaneSylvain Giroux","2016","http://link.springer.com/chapter/10.1007/978-3-319-30184-6_5","Chapter"
"Ramona Pierson","Female Innovators at Work","","","","10.1007/978-1-4842-2364-2_20","Danielle Newnham","2016","http://link.springer.com/chapter/10.1007/978-1-4842-2364-2_20","Chapter"
"Elderly People and Their Use of Smart Technologies: Benefits and Limitations","Smart Education and e-Learning 2016","","","","10.1007/978-3-319-39690-3_36","Blanka Klimova","2016","http://link.springer.com/chapter/10.1007/978-3-319-39690-3_36","Chapter"
"Enabling Global Robot Navigation Based on a Cloud Robotics Approach","International Journal of Social Robotics","","8","3","10.1007/s12369-016-0349-8","Raffaele LimosaniAlessandro ManziLaura FioriniFilippo CavalloPaolo Dario","2016","http://link.springer.com/article/10.1007/s12369-016-0349-8","Article"
"An ADL Recognition System on Smart Phone","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_13","Yunfei FengCarl K. ChangHanshu Chang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_13","Chapter"
"Design of a Mobile Application to Support Non-pharmacological Therapies for People with Alzheimer Disease","Smart Health","","","","10.1007/978-3-319-29175-8_30","Angie K. ReyesJorge E. CamargoGloria M. Díaz","2016","http://link.springer.com/chapter/10.1007/978-3-319-29175-8_30","Chapter"
"Standards for Smart Living: A Historical Overview","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_30-1","Masi M. MohammadiCoosje J. H. W. Hammink","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_30-1","ReferenceWorkEntry"
"Exploring Smart Environments Through Human Computation for Enhancing Blind Navigation","Advances in Social Computing and Multiagent Systems","","","","10.1007/978-3-319-24804-2_5","Hugo ParedesHugo FernandesAndré SousaLuis FernandesFernando KochRenata FortesVitor FilipeJoão Barroso","2015","http://link.springer.com/chapter/10.1007/978-3-319-24804-2_5","Chapter"
"Activity and Anomaly Detection in Smart Home: A Survey","Next Generation Sensors and Systems","","","","10.1007/978-3-319-21671-3_9","U. A. B. U. A. BakarHemant GhayvatS. F. HasanmS. C. Mukhopadhyay","2016","http://link.springer.com/chapter/10.1007/978-3-319-21671-3_9","Chapter"
"Periodic Episode Discovery Over Event Streams","Progress in Artificial Intelligence","","","","10.1007/978-3-319-23485-4_54","Julie SoulasPhilippe Lenca","2015","http://link.springer.com/chapter/10.1007/978-3-319-23485-4_54","Chapter"
"The Future","Digital Insurance","","","","10.1057/9781137553270_9","Bernardo Nicoletti","2016","http://link.springer.com/chapter/10.1057/9781137553270_9","Chapter"
"Towards a Smart Non-Invasive Fluid Loss Measurement System","Journal of Medical Systems","","39","4","10.1007/s10916-015-0206-6","N. K. SuryadevaraS. C. MukhopadhyayL. Barrack","2015","http://link.springer.com/article/10.1007/s10916-015-0206-6","Article"
"MonDossierMedical.ch: an Efficient Tool for Sharing Medical Data Between Patients and Doctors","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_37","Aurélie RosembergOlivier Plaut","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_37","Chapter"
"Safe and Automatic Addition of Fault Tolerance for Smart Homes Dedicated to People with Disabilities","Trends in Ambient Intelligent Systems","","","","10.1007/978-3-319-30184-6_4","Sébastien GuilletBruno BouchardAbdenour Bouzouane","2016","http://link.springer.com/chapter/10.1007/978-3-319-30184-6_4","Chapter"
"Smart Route Planning Using Open Data and Participatory Sensing","Open Source Systems: Adoption and Impact","","","","10.1007/978-3-319-17837-0_9","Vivek NallurAmal ElgammalSiobhán Clarke","2015","http://link.springer.com/chapter/10.1007/978-3-319-17837-0_9","Chapter"
"Using the Technology Acceptance Model to explore community dwelling older adults’ perceptions of a 3D interior design application to facilitate pre-discharge home adaptations","BMC Medical Informatics and Decision Making","","15","1","10.1186/s12911-015-0190-2","Arthur G. MoneyAnita AtwalKatherine L. YoungYasmin DayLesley WilsonKevin G. Money","2015","http://link.springer.com/article/10.1186/s12911-015-0190-2","Article"
"From Smart to Cognitive: A Roadmap for the Adoption of Technology in Cities","Towards Cognitive Cities","","","","10.1007/978-3-319-33798-2_2","Robert MoyserSabina Uffer","2016","http://link.springer.com/chapter/10.1007/978-3-319-33798-2_2","Chapter"
"Using Magentix2 in Smart-Home Environments","10th International Conference on Soft Computing Models in Industrial and Environmental Applications","","","","10.1007/978-3-319-19719-7_3","S. ValeroE. del ValJ. AlemanyV. Botti","2015","http://link.springer.com/chapter/10.1007/978-3-319-19719-7_3","Chapter"
"EasiSocial: An Innovative Way of Increasing Adoption of Social Media in Older People","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_3","Kyle BoydChris NugentMark DonnellyRoy SterrittRaymond BondLorraine Lavery-Bowen","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_3","Chapter"
"Social Inclusion with Robots: A RAPP Case Study Using NAO for Technology Illiterate Elderly at Ormylia Foundation","Progress in Automation, Robotics and Measuring Techniques","","","","10.1007/978-3-319-15847-1_23","Sofia ReppouGeorge Karagiannis","2015","http://link.springer.com/chapter/10.1007/978-3-319-15847-1_23","Chapter"
"Towards Cloud-Based Engineering Systems","Technological Innovation for Cloud-Based Engineering Systems","","","","10.1007/978-3-319-16766-4_1","João MartinsLuis M. Camarinha-MatosJoão GoesLuis Gomes","2015","http://link.springer.com/chapter/10.1007/978-3-319-16766-4_1","Chapter"
"CALONIS: An Artificial Companion Within a Smart Home for the Care of Cognitively Impaired Patients","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_30","Yorick WilksJan M. JasiewiczRoberta CatizoneLucian GalescuKristina M. MartinezDeborah Rugs","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_30","Chapter"
"Development of a Visualisation Software, Implemented with Comfort Smart Home Wireless Control System","Computer Science and its Applications","","","","10.1007/978-3-662-45402-2_84","Jan VanusPavel KuceraJiri KoziorekZdenek MachacekRadek Martinek","2015","http://link.springer.com/chapter/10.1007/978-3-662-45402-2_84","Chapter"
"Defining the ICT Strategy for Beyond 2050","Wireless World in 2050 and Beyond: A Window into the Future!","","","","10.1007/978-3-319-42141-4_12","Sofoklis Kyriazakos","2016","http://link.springer.com/chapter/10.1007/978-3-319-42141-4_12","Chapter"
"From Urban Diaries to Policies, Plans, and Politics","Seeing the Better City","","","","10.5822/978-1-61091-776-6_6","Charles R. Wolfe","2016","http://link.springer.com/chapter/10.5822/978-1-61091-776-6_6","Chapter"
"A Virtual Testbed for Studying Trust in Ambient Intelligence Environments","Human Aspects of IT for the Aged Population. Healthy and Active Aging","","","","10.1007/978-3-319-39949-2_10","Azin SemsarMorteza Malek MakanAli Asghar Nazari ShirehjiniZahra Malek Mohammadi","2016","http://link.springer.com/chapter/10.1007/978-3-319-39949-2_10","Chapter"
"Zone-Based Living Activity Recognition Scheme Using Markov Logic Networks","Internet of Things. IoT Infrastructures","","","","10.1007/978-3-319-47063-4_10","Asaad AhmedHirohiko SuwaKeiichi Yasumoto","2016","http://link.springer.com/chapter/10.1007/978-3-319-47063-4_10","Chapter"
"Integration of Health Care and Social Care by Technology","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_63-1","Ilse BierhoffWil Rijnen","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_63-1","ReferenceWorkEntry"
"Understanding Older Adults’ Perceptions of In-Home Sensors Using an Obtrusiveness Framework","Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience","","","","10.1007/978-3-319-39952-2_34","Blaine ReederJane ChungJonathan JoeAmanda LazarHilaire J. ThompsonGeorge Demiris","2016","http://link.springer.com/chapter/10.1007/978-3-319-39952-2_34","Chapter"
"ShowMeHow: Using Smart, Interactive Tutorials in Elderly Software Development","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_6","Drew WilliamsMong-Te WangChih-Hung ChangSheikh Iqbal AhamedWilliam Chu","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_6","Chapter"
"Interactive Fridge: A Solution for Preventing Domestic Food Waste","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_36","Van Nhan NguyenThi Hoa NguyenTai Tien HuynhVan Hai NguyenSusanne Koch Stigberg","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_36","Chapter"
"Energy Use in Housing","ZEMCH: Toward the Delivery of Zero Energy Mass Custom Homes","","","","10.1007/978-3-319-31967-4_7","Hasim AltanLiangxiu HanKarl WagnerJose Luis Gomez OrtegaAkash Deep","2016","http://link.springer.com/chapter/10.1007/978-3-319-31967-4_7","Chapter"
"Smart homes and their users: a systematic analysis and key challenges","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0813-0","Charlie WilsonTom HargreavesRichard Hauxwell-Baldwin","2015","http://link.springer.com/article/10.1007/s00779-014-0813-0","Article"
"Privacy Principles in Design of Smart Homes Systems in Elderly Care","Human Aspects of Information Security, Privacy, and Trust","","","","10.1007/978-3-319-20376-8_47","Ella Kolkowska","2015","http://link.springer.com/chapter/10.1007/978-3-319-20376-8_47","Chapter"
"Information and communication technologies for informal carers and paid assistants: benefits from micro-, meso-, and macro-levels","European Journal of Ageing","","12","2","10.1007/s10433-015-0333-4","Stephanie CarreteroJames StewartClara Centeno","2015","http://link.springer.com/article/10.1007/s10433-015-0333-4","Article"
"Real-time smart lighting control using human motion tracking from depth camera","Journal of Real-Time Image Processing","","10","4","10.1007/s11554-014-0414-1","SungYong ChunChan-Su LeeJa-Soon Jang","2015","http://link.springer.com/article/10.1007/s11554-014-0414-1","Article"
"Principles and Megatrends Affecting Transportation","The Advent of Unmanned Electric Vehicles","","","","10.1007/978-3-319-20666-0_1","S. Van Themsche","2016","http://link.springer.com/chapter/10.1007/978-3-319-20666-0_1","Chapter"
"Reference Case Studies and Best Practices","From Smart City to Smart Region","","","","10.1007/978-3-319-17338-2_4","Andrea RolandoStefano Di Vita","2016","http://link.springer.com/chapter/10.1007/978-3-319-17338-2_4","Chapter"
"Recommendations for the Creation of Datasets in Support of Data Driven Activity Recognition Models","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_7","Fulvio PataraChris D. NugentEnrico Vicario","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_7","Chapter"
"Security and Privacy Issues in Health Monitoring Systems: eCare@Home Case Study","Internet of Things Technologies for HealthCare","","","","10.1007/978-3-319-51234-1_29","Thomas WearingNicola Dragoni","2016","http://link.springer.com/chapter/10.1007/978-3-319-51234-1_29","Chapter"
"“Sleeping Like a Log…”? Technology Supporting the Implementation of Person-Centered Care at Night","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_62-1","Ingrid EyersRoger OrpwoodBruce Carey-SmithNina Evans","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_62-1","ReferenceWorkEntry"
"Recognition of activities of daily living in healthy subjects using two ad-hoc classifiers","BioMedical Engineering OnLine","","14","1","10.1186/s12938-015-0050-4","Prabitha UrwylerLuca RampaReto StuckiMarcel BüchlerRené MüriUrs P MosimannTobias Nef","2015","http://link.springer.com/article/10.1186/s12938-015-0050-4","Article"
"E-Governance on the Web: Linguistic and Discursive Strategies","City Branding and New Media: Linguistic Perspectives, Discursive Strategies and Multimodality","","","","10.1057/9781137387967_3","Maria Cristina Paganoni","2015","http://link.springer.com/chapter/10.1057/9781137387967_3","Chapter"
"Opportunities and PLM","Product Lifecycle Management (Volume 2)","","","","10.1007/978-3-319-24436-5_6","John Stark","2016","http://link.springer.com/chapter/10.1007/978-3-319-24436-5_6","Chapter"
"Can Dense Cities Really Be Liveable?","Future City Architecture for Optimal Living","","","","10.1007/978-3-319-15030-7_5","Limin Hee","2015","http://link.springer.com/chapter/10.1007/978-3-319-15030-7_5","Chapter"
"Inclusive Design","ZEMCH: Toward the Delivery of Zero Energy Mass Custom Homes","","","","10.1007/978-3-319-31967-4_6","Karim HadjriYasemin AfacanTulika Gadakari","2016","http://link.springer.com/chapter/10.1007/978-3-319-31967-4_6","Chapter"
"Real-Time Prediction of Blood Alcohol Content Using Smartwatch Sensor Data","Smart Health","","","","10.1007/978-3-319-29175-8_16","Mario A. GutierrezMichelle L. FastAnne H. NguByron J. Gao","2016","http://link.springer.com/chapter/10.1007/978-3-319-29175-8_16","Chapter"
"E-Governance State-of-the-Art Survey: Stuttgart, Germany","E-Governance for Smart Cities","","","","10.1007/978-981-287-287-6_2","Satyendra Singh","2015","http://link.springer.com/chapter/10.1007/978-981-287-287-6_2","Chapter"
