"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A recent review on lightweight cryptography in IoT","E. R. Naru; H. Saini; M. Sharma","Department of Computer Science and Engineering, Jaypee University of Information and Technology, Wakanagat, Solan, (INDIA); Department of Computer Science and Engineering, Jaypee University of Information and Technology, Wakanagat, Solan, (INDIA); Department of Computer Science and Engineering, Jaypee University of Information and Technology, Wakanagat, Solan, (INDIA)","2017 International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)","","2017","","","887","890","","","","10.1109/I-SMAC.2017.8058307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8058307","IoT;Lightweight Cryptography","Encryption;Internet of Things;Cloud computing;Data communication;Elliptic curve cryptography","cryptography;Internet of Things;telecommunication security","IoT system;IoT architecture security;lightweight cryptography;secure data transmission;lightweight encryption","","","","","","","","","IEEE","IEEE Conferences"
"Probabilistic Position Estimation and Model Checking for Resource-Constrained IoT Devices","T. Sekizawa; T. Mikoshi; M. Nagura; R. Watanabe; Q. Chen","NA; NA; NA; NA; NA","2018 27th International Conference on Computer Communication and Networks (ICCCN)","","2018","","","1","7","","","","10.1109/ICCCN.2018.8487444","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8487444","","Logic gates;Model checking;Cows;Agriculture;Markov processes;Sensors;Mathematical model","","","","","","","","","","","IEEE","IEEE Conferences"
"A Lightweight Digital Signature Based Security Scheme for Human-Centered Internet of Things","M. A. Mughal; X. Luo; A. Ullah; S. Ullah; Z. Mahmood","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; Department of Network and Embedded System, University of Klagenfurt, Klagenfurt, Austria; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China","IEEE Access","","2018","6","","31630","31643","","","","10.1109/ACCESS.2018.2844406","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8374035","Confidentiality;Complex numbers;Digital signatures;Internet of Things (IoT)","Digital signatures;Smart devices;Internet of Things;Receivers;Public key;Medical services","computer network security;digital signatures;Internet;Internet of Things;telecommunication traffic","lightweight digital signature;security scheme;smart devices;data exchange;malicious human based attacks;secure communication;signature-based schemes;verification processes;complex digital signature algorithm;human-centered Internet of Things;IoT;healthcare parameters;central repository;multioption parameter selection;traffic analysis attacks;cell phones","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Remote Authentication Schemes for Wireless Body Area Networks Based on the Internet of Things","M. E. S. Saeed; Q. Liu; G. Tian; B. Gao; F. Li","NA; NA; NA; NA; NA","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2018.2876133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8496749","Public Key Infrastructure;Certificateless Cryptography;Remote Authentication;Anonymity;Wireless Body Area Networks (WBANs);Internet of Things (IoTs).","Authentication;Internet of Things;Medical services;Elliptic curve cryptography","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Enhancing healthcare using m-care box (monitoring non-compliance of medication)","S. A. Bharadwaj; D. Yarravarapu; S. C. K. Reddy; T. Prudhvi; K. S. P. Sandeep; O. S. D. Reddy","School of Computing, SASTRA University, Thanjavur, India; School of Mechanical Engineering, SASTRA University, Thanjavur, India; School of Mechanical Engineering, SASTRA University, Thanjavur, India; School of Mechanical Engineering, SASTRA University, Thanjavur, India; School of Mechanical Engineering, SASTRA University, Thanjavur, India; School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, India","2017 International Conference on Innovative Mechanisms for Industry Applications (ICIMIA)","","2017","","","167","171","","","","10.1109/ICIMIA.2017.7975594","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975594","Smart Medicine Dispenser;Automated Medical Box;IoT;Single Board Computer;Cloud Storage","Medical services;Cloud computing;Medical diagnostic imaging;Databases;Monitoring;Industry applications;Servers","alarm systems;cryptography;health care;Internet of Things;medical computing;patient monitoring","healthcare;m-care box;medication monitoring;smart medical box;computer-based assistive device;alarm-based device;Internet of Things;health sensing technology;closed loop connection;android application;information security;single board computer;end-to-end encryption;sending sensor data","","","","","","","","","IEEE","IEEE Conferences"
"Edge Computing with Cloud for Voice Disorder Assessment and Treatment","G. Muhammad; M. F. Alhamid; M. Alsulaiman; B. Gupta","NA; NA; NA; NA","IEEE Communications Magazine","","2018","56","4","60","65","","","","10.1109/MCOM.2018.1700790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8337897","","Cloud computing;Edge computing;Medical treatment;Real-time systems;Task analysis;5G mobile communication;Smart healthcare","cloud computing;health care;learning (artificial intelligence);medical diagnostic computing;medical disorders;patient diagnosis;patient treatment","real-time computing;edge computing;voice disorder assessment;cloud computing;voice disorder treatment;smart healthcare framework;deep learning;Saarbrucken Voice Disorder database","","","","","","","","","IEEE","IEEE Journals & Magazines"
"MQTT in AAL systems for home monitoring of people with dementia","A. Del Campo; E. Gambi; L. Montanini; D. Perla; L. Raffaeli; S. Spinsante","Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131; Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131; Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131; Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131; Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131; Dipartimento di Ingegneria dell'Informazione, Universita' Politecnica delle Marche, Ancona, Italy I-60131","2016 IEEE 27th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)","","2016","","","1","6","","","","10.1109/PIMRC.2016.7794566","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7794566","","","assisted living;biomedical telemetry;geriatrics;home automation;Internet of Things;medical disorders;middleware;patient monitoring","Internet of Things;ambient assisted living domain;healthcare;personal assistance;middleware solutions;home monitoring;dementia;telemetry applications;energy management","","","","","","","","","IEEE","IEEE Conferences"
"Generic sensor framework enabling personalized healthcare","S. Beckmann; S. Lahmer; M. Markgraf; O. Meindl; J. Rauscher; C. Regal; H. Gimpel; B. Bauer","Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Department of Computer Science of University of Augsburg, Germany, 86153 Augsburg; Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Research Center Finance &amp; Information Management and the Project Group Business and Information Systems Engineering of Fraunhofer FIT; Department of Computer Science of University of Augsburg, Germany, 86153 Augsburg","2017 IEEE Life Sciences Conference (LSC)","","2017","","","83","86","","","","10.1109/LSC.2017.8268149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8268149","Sensors Fusion;Wearables;Data Processing;Framework;Personalized","Medical services;Sensor fusion;Monitoring;Stress;Biomedical monitoring;Java;Internet of Things","biomedical transducers;health care;sensor fusion;stress measurement","medical devices;data fusion;wearable mobile sensors;sensor-based stress detection game;generic medical sensor framework;personalized recommendations;smart data;data processing data;Internet of Things;domestic monitoring;clinical healthcare systems;sensor fusion;personalized healthcare","","","","","","","","","IEEE","IEEE Conferences"
"Wireless sensor based healthcare monitoring system using cloud","M. C. Selvi; T. D. Rajeeve; A. J. P. Antony; T. Prathiba","Department of Information and Technology, Kamaraj College of Engineering and Technology, Virudhunagar, Tamilnadu, India; Department of Information and Technology, Kamaraj College of Engineering and Technology, Virudhunagar, Tamilnadu, India; Department of Information and Technology, Kamaraj College of Engineering and Technology, Virudhunagar, Tamilnadu, India; Department of Electronics and Communication Engineering, Kamaraj College of Engineering and Technology, Virudhunagar, Tamilnadu, India","2017 International Conference on Inventive Systems and Control (ICISC)","","2017","","","1","6","","","","10.1109/ICISC.2017.8068710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8068710","Temperature Sensor;Pulse Sensor;Accelerometer;Arduino;Raspberry Pi","Monitoring;Medical services;Biomedical monitoring;Temperature measurement;Temperature sensors;Wireless sensor networks;Wireless communication","cloud computing;data analysis;health care;home automation;information technology;Internet of Things;patient monitoring;patient treatment;physiology;wireless sensor networks","wireless sensor based health care monitoring system;cloud;medical health care systems;home automation system;Internet of Things;data streams analysis;information technology;patient status;physiological conditions;patient treatment","","","","","","","","","IEEE","IEEE Conferences"
"IoT-based eHealth data acquisition system","I. A. Pap; S. Oniga; I. Orha; A. Alexan","Electric, Electronic and Computer Engineering Department, Technical University of Cluj-Napoca, North University Center of Baia Mare, Baia Mare, Romania; Electric, Electronic and Computer Engineering Department, Technical University of Cluj-Napoca, North University Center of Baia Mare, Baia Mare, Romania; Electric, Electronic and Computer Engineering Department, Technical University of Cluj-Napoca, North University Center of Baia Mare, Baia Mare, Romania; Electric, Electronic and Computer Engineering Department, Technical University of Cluj-Napoca, North University Center of Baia Mare, Baia Mare, Romania","2018 IEEE International Conference on Automation, Quality and Testing, Robotics (AQTR)","","2018","","","1","5","","","","10.1109/AQTR.2018.8402711","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8402711","data acquisition;eHealth;remote patient monitoring;internet of things;web of things","Temperature sensors;Biomedical monitoring;Electronic healthcare;Sensor systems;Software;Blood pressure","data acquisition;health care;Internet;Internet of Things;mobile computing;oximetry;patient monitoring;sensors;skin;touch sensitive screens","IoT-based eHealth data acquisition system;local patient monitoring;remote patient monitoring;Raspberry Pi 3;blood pressure monitor;pulse oximeter;galvanic skin response;body temperature;graphical interface;historical sensor data charts;web-capable device;sensor access work;sensor failure;system stability;recording data;air flow;integrated touch display;modular architecture;versatility","","","","","","","","","IEEE","IEEE Conferences"
