"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Low Power Personalized ECG Based System Design Methodology for Remote Cardiac Health Monitoring","N. Vemishetty; P. Patra; P. K. Jha; K. B. Chivukula; C. K. Vala; A. Jagirdar; V. Y. Gudur; A. Acharyya; A. Dutta","Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India; Department of Electrical Engineering, IIT Hyderabad, Hyderabad, India","IEEE Access","","2016","4","","8407","8417","","","","10.1109/ACCESS.2016.2629486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7762117","ECG;boundary detection;feature extraction;discrete wavelet transform;cardiovascular disease","Electrocardiography;Gain control;Feature extraction;Power demand;Signal resolution;Discrete wavelet transforms;Noise shaping","electrocardiography;feature extraction;low-power electronics;medical signal processing;patient monitoring","low-complexity ECG feature extraction;on-the-fly PQRST boundary detection;automatic gain control mechanism;low power analog front;mixed-signal electrocardiogram;remote cardiac health monitoring;low power personalized ECG based system","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Distributed performance management of Internet of Things as a service for caregivers","M. Ha; T. Lindh","School of Technology and Health, KTH Royal Institute of Technology, Stockholm, Sweden; School of Technology and Health, KTH Royal Institute of Technology, Stockholm, Sweden","2017 IEEE 19th International Conference on e-Health Networking, Applications and Services (Healthcom)","","2017","","","1","6","","","","10.1109/HealthCom.2017.8210765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8210765","","Logic gates;Sensors;Cloud computing;Protocols;Servers;Monitoring;Data models","Bluetooth;cloud computing;computer network management;computer network performance evaluation;Internet of Things;medical computing;protocols","lightweight IoT protocols;data models;OMA Lightweight M2M protocol;Bluetooth low energy GATT services;Azure IoT hub cloud platform;multilayer distributed performance management model;performance monitoring;vital functions;e-health systems;IoT systems;centralized data centers;Internet of Things;caregiver service;low-complexity policy-based network management;distributed policy-based performance management;IoT devices;heart activity monitoring;Cloud-based IoT systems","","","","","","","","","IEEE","IEEE Conferences"
"Risk-driven security metrics development for an e-health IoT application","R. M. Savola; P. Savolainen; A. Evesti; H. Abie; M. Sihvonen","VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland; Norwegian Computing Center, Oslo, Norway; MPY Palvelut Oyj, Helsinki, Finland","2015 Information Security for South Africa (ISSA)","","2015","","","1","6","","","","10.1109/ISSA.2015.7335061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7335061","Android;security metrics;risk analysis;security effectiveness","Artificial intelligence","data privacy;decision making;diseases;geriatrics;health care;Internet of Things;risk management;security of data","risk-driven security metrics development;e-health IoT application;privacy;e-health Internet-of-Things applications;elderly person day-to-day support;chronic disease self-care;security objective decomposition;security controls;risk-driven security decision-making","","","","","","","","","IEEE","IEEE Conferences"
"On the cybersecurity of m-Health IoT systems with LED bitslice implementation","A. Eldosouky; W. Saad","Wireless@VT, Bradley Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA, USA; Wireless@VT, Bradley Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA, USA","2018 IEEE International Conference on Consumer Electronics (ICCE)","","2018","","","1","6","","","","10.1109/ICCE.2018.8326298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8326298","","Encryption;Logic gates;Light emitting diodes;Performance evaluation;Internet","cryptography;health care;Internet of Things;mobile computing","Internet of Things;security threats;cybersecurity;m-Health IoT security;novel security framework;healthcare services;emergency cases;m-Health services;networked services;LED bitslice implementation;m-Health IoT systems;conventional implementation;LED bitsliced implementation;bitslicing;practical implementation;cryptographic keys;m-Health system;MTD","","","","","","","","","IEEE","IEEE Conferences"
"A Secure IoT-Based Healthcare System With Body Sensor Networks","K. Yeh","National Dong Hwa University, Hualien, Taiwan","IEEE Access","","2016","4","","10288","10299","","","","10.1109/ACCESS.2016.2638038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7779108","Authentication;body sensor networks;internet of things (IoT);security","Smart devices;Authentication;Body sensor networks;Network security;Internet of things","body sensor networks;health care;information retrieval;Internet of Things;message authentication","secure IoT-based healthcare system;body sensor networks;application development;mobile smart objects;data retrieval;wearable equipment;tailored biosensors;public Internet of Things-based communication networks;robust cryptoprimitives;transmission confidentiality;entity authentication;local processing unit;backend BSN server;Raspberry PI platform","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Patient monitoring using IoT","S. Shaikh; V. Chitre","Vidyalankar Institute of Technology, Mumbai, India; Vidyalankar Institute of Technology, Mumbai, India","2017 2nd International Conference on Communication and Electronics Systems (ICCES)","","2017","","","535","539","","","","10.1109/CESYS.2017.8321134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8321134","internet of things;patient monitoring;sensors;prediction;diagnosis;healthcare","Medical services;Internet of Things;Biomedical monitoring;Monitoring;Temperature sensors;Temperature measurement;Blood pressure","health care;Internet of Things;medical computing;patient monitoring","IoT framework;healthcare;patient monitoring system;emergency situation","","","","","","","","","IEEE","IEEE Conferences"
"A distributed multi-agents architecture for self healing healthcare data center","Y. M. Essa; A. El-Mahalawy; G. Attiya; A. El-Sayed","Quandoo GmbH, Berlin, 10437, Germany; Faculty of Electronic Engineering, Menoufia University, Menouf, Egypt; Faculty of Electronic Engineering, Menoufia University, Menouf, Egypt; Faculty of Electronic Engineering, Menoufia University, Menouf, Egypt","2017 4th IEEE International Conference on Engineering Technologies and Applied Sciences (ICETAS)","","2017","","","1","6","","","","10.1109/ICETAS.2017.8277886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8277886","Healthcare Data Center;Reliability;Distributed Computing Systems;Mobile Agent","Task analysis;Data centers;Medical services;Software;Mobile agents;Redundancy","electronic health records;health care;Internet of Things;multi-agent systems;parallel programming","DCS;self healing healthcare data center;distribution critical jobs;data sources;electronic health records;electronic medical records;distributed computing systems;HDC;distributed multiagent architecture;IoT;enhanced mapreduce agent mobility framework;EMRAM framework","","","","","","","","","IEEE","IEEE Conferences"
"Biologically Inspired Bio-Cyber Interface Architecture and Model for Internet of Bio-NanoThings Applications","U. A. K. Chude-Okonkwo; R. Malekian; B. T. Maharaj","Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Hatfield, South Africa; Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Hatfield, South Africa; Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Hatfield, South Africa","IEEE Transactions on Communications","","2016","64","8","3444","3455","","","","10.1109/TCOMM.2016.2582870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7497004","Internet of bio-nanothings;nanosensor;molecular communication;nanodevices;nanotechnology","Nanoscale devices;Biological system modeling;Internet;Personnel;Nanobioscience;Blood vessels;Drugs","biochemistry;bioluminescence;body area networks;chemical reactions;health care;human computer interaction;Internet;Internet of Things;medical computing;nanotechnology","in-body nanonetwork location;information propagation network;biochemical reactions;bioluminescence phenomenon;biomolecules;thermal stimuli;light stimuli;biological concepts;biochemical signaling-based bionanonetwork;electromagnetic-based Internet;advanced healthcare delivery system;nonintrusive devices;IoBNT;Internet of NanoThings;Internet of Bio-NanoThings;biologically inspired bio-cyber interface architecture","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Blockchain technology innovations","T. Ahram; A. Sargolzaei; S. Sargolzaei; J. Daniels; B. Amaba","Institute for Advanced Systems Engineering, University of Central Florida, Orlando, USA; Department of Electrical Engineering, Florida Polytechnic University, Lakeland, USA; Rancs Group LLC, Wilmington, DE, USA; Lockheed Martin, Dallas, TX, USA; IBM Corporation, Miami, FL, USA","2017 IEEE Technology & Engineering Management Conference (TEMSCON)","","2017","","","137","141","","","","10.1109/TEMSCON.2017.7998367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7998367","Blockchain;Business;Cloud computing;Cloud services;Control Systems;Cybersecurity;DevOps;Finance;Government;Healthcare;IoT;Industry 4.0.","Bitcoin;Medical services;Standards;Cloud computing;Ethics","cloud computing;cryptography;electronic money;health care;Internet of Things;mobile computing;social networking (online)","blockchain technology innovations;digital world;social media usage;mobile usage;IoT usage;Internet of Things;cloud technology mobile;Bitcoin;crypto currency;cybercrime;trusted contract;robust cyber security features;Healthchain;healthcare industry application;IBM Blockchain initiative","","","","","","","","","IEEE","IEEE Conferences"
"Remote prescription and I-Home healthcare based on IoT","S. Lavanya; G. Lavanya; J. Divyabharathi","Department of CSE, Anna University Regional Campus, Coimbatore, Tamilnadu, India; Department of IT, Sri Krishna College Of Technology, Coimbatore, Tamilnadu, India; Department of CSE, Anna University Regional Campus, Coimbatore, Tamilnadu, India","2017 International Conference on Innovations in Green Energy and Healthcare Technologies (IGEHT)","","2017","","","1","3","","","","10.1109/IGEHT.2017.8094069","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094069","RTC;RFID;IoT;I-Home health care","Medical services;Intelligent sensors;Monitoring;Biomedical monitoring;Real-time systems;Internet of Things","emergency services;health care;Internet of Things;medical information systems;patient care;patient monitoring;radiofrequency identification;telemedicine","medication status;remote prescription;i-home healthcare;emergency medical services;Raspberry pi board;health related risks;healthcare costs;data streams;heart beat rate;medical box;user experience;service efficiency;RFID tags;real time clock;RTC;IoT-based health monitoring system","","","","","","","","","IEEE","IEEE Conferences"
