"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Intelligent Systems: A New Industrial Revolution [Viewpoint]","G. Arnold","NA","IEEE Electrification Magazine","","2016","4","1","64","63","","","","10.1109/MELE.2015.2509904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7420800","","Intelligent systems;Smart grids;Systems operation;Productivity;Industries;Technological innovation","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Contents","","","Proceedings of 2012 IEEE International Conference on Service Operations and Logistics, and Informatics","","2012","","","1","4","","","","10.1109/SOLI.2012.6273494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6273494","","","automated highways;emergency services;financial management;flexible manufacturing systems;health care;Internet;logistics;project management","financial service;healthcare service;flexible services;flexible manufacturing;big data system;complex system;cloud computing;Internet of Things;intelligent transportation system;logistics management;supply chain management;industrial applications;IT platform;emergency management;service operation methodology;modelling;project management","","","","","","","","","IEEE","IEEE Conferences"
"Small Wearable Internet","M. A. Kaafar; R. T. Smith","NICTA, Australia; University of South Australia","IEEE Internet Computing","","2015","19","5","6","7","","","","10.1109/MIC.2015.107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7230215","Internet/Web technologies;wearable computing;wearables;Internet of Things;security and privacy;multimodal sensing;healthcare activity recognition","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Contents","","","2015 Fourth International Conference on Future Generation Communication Technology (FGCT)","","2015","","","1","2","","","","10.1109/FGCT.2015.7300265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7300265","","","authoring languages;channel allocation;cognitive radio;data mining;diseases;electrocardiography;frequency division multiple access;groupware;health care;Internet of Things;medical signal processing;MIMO communication;multiuser channels;natural language processing;network coding;neural nets;OFDM modulation;patient monitoring;quadrature amplitude modulation;signal classification;smart phones;vehicular ad hoc networks","language processing;CSCW;scripting language;smart phone;health monitoring;radio resource management;distributed antenna system;cognitive radio;QAM signal;antenna selection algorithm;multiuser MIMO system;block diagonalization;coordinated multicell OFDMA system;multidimensional Knapsack problem;wireless sensor network;WiFi;WiMAX;Arrhythmia disease classification;Internet of Things;resource allocation;outband device-to-device communication;neural network;electrocardiogram signal classification;vehicular ad hoc network;network coding;healthcare service;data mining approach","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2016 IEEE International Symposium on Nanoelectronic and Information Systems (iNIS)","","2016","","","c1","c1","","","","10.1109/iNIS.2016.001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829499","","","amplifiers;biomedical electronics;carbon nanotube field effect transistors;CMOS integrated circuits;consumer electronics;cyber-physical systems;graphene devices;health care;Internet of Things;logic circuits;low-power electronics;MOSFET;nanoribbons;power convertors;power systems;security of data;sensors;social networking (online);switched capacitor networks;VLSI","graphene nanoribbon devices;smart health;connected health;sensor systems;Internet of Things;secure information processing;power converter technology;consumer electronics devices;low power device technologies;reliable VLSI systems;emerging device technologies;CMOS computing;amplifier systems;social networks;physical unclonable functions;turning software;hastlayer;nanoscale process variations;information communication;quantum technologies;reversible technologies;cyber-physical power systems;security threats;biomedical VLSI systems;energy-efficient VLSI systems;FinFET devices;CNFET based ternary logic circuits;charge based switched capacitor simulator;IEEE WIE","","","","","","","","","IEEE","IEEE Conferences"
"Content list","","","2015 IEEE International Conference on Automation Science and Engineering (CASE)","","2015","","","31","55","","","","10.1109/CoASE.2015.7294029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7294029","","","assembling;building management systems;computer vision;discrete event simulation;health care;Internet of Things;learning (artificial intelligence);logistics;machine tools;manufacturing systems;mechatronics;multi-agent systems;networked control systems;optimisation;production engineering computing;scheduling;semiconductor industry;supply chain management;welding","simulation optimization;building automation;production automation;smart logistics;discrete event system;mechatronics;industrial wireless networking;manufacturing automation;supply chain management;networked control system;welding automation;multiagent system;semiconductor manufacturing;health care management;vision system;process control;additive manufacturing;industrial robotics;assembly automation;scheduling;machine learning;Internet of Things;machine tool","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2016 Third International Conference on Systems of Collaboration (SysCo)","","2016","","","1","1","","","","10.1109/SYSCO.2016.7831319","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7831319","","","Big Data;business process re-engineering;cloud computing;collaborative filtering;data integration;data privacy;emergency management;formal specification;groupware;health care;identification technology;Internet of Things;meta data;protocols;recommender systems;smart power grids;software prototyping;Web services","Big Data;data storage;metadata reusability;meteorological data integration;recommendation systems;business process management systems;collaborative tagging process;collaborative learning process;smart grid systems;collaborative filtering;Web service composition;agile development processes;ambulance deployment;IoT coordination;MQTT protocol;communication security;healthcare cloud;cloud computing;privacy-aware attribute based access control;formal specification;SysCo;systems of collaboration","","","","","","","","","IEEE","IEEE Conferences"
"SoSE 2018 [Front cover]","","","2018 13th Annual Conference on System of Systems Engineering (SoSE)","","2018","","","1","1","","","","10.1109/SYSOSE.2018.8428714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8428714","","","health care;Internet of Things;software architecture;systems analysis;systems engineering","systems engineering;software architecture;systems analysis;Internet of Things;health care;security of data;formal specification;mobile robots;decision making;learning","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2017 International Conference on IoT and Application (ICIOT)","","2017","","","1","8","","","","10.1109/ICIOTA.2017.8073647","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8073647","","","cloud computing;data mining;health care;Internet;Internet of Things;virtualisation;wireless sensor networks","Internet of Things;cloud computing;wireless sensor networks;IoT;MANET;mobile computing;virtualisation;data mining","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2013 IEEE International Conference on Systems, Man, and Cybernetics","","2013","","","C4","C4","","","","10.1109/SMC.2013.847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6721751","","","cybernetics;decision support systems;discrete event systems;distributed processing;environmental science computing;granular computing;health care;Internet of Things;manufacturing systems;medical signal processing;multi-agent systems;real-time systems;supply chains;traffic engineering computing;wireless sensor networks","environmental information systems;automated driving;health care systems;manufacturing systems;computational awareness;supply chains;medical signal processing;agent-based systems;intelligent real-time automation;granular computing;distributed adaptive systems;discrete event systems;cybernetics;multicriteria models;decision support systems;Internet of Things technology;collaborative wireless sensor networks","","","","","","","","","IEEE","IEEE Conferences"
"Front Cover","","","Computer","","2017","50","6","c1","c1","","","","10.1109/MC.2017.171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945179","","","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"[Copyright notice]","","","2012 IEEE Global High Tech Congress on Electronics","","2012","","","i","i","","","","10.1109/GHTCE.2012.6490109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6490109","","","consumer electronics;energy management systems;health care;image processing;Internet of Things;radio networks;renewable energy sources;smart power grids","image processing;Internet of things;wireless netwrok;network technology;consumer electronics;next generation ICT;health care;enabling technology;renewable energy;smart grid;energy management","","","","","","","","","IEEE","IEEE Conferences"
