"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Mobile health platform for diabetes management based on the Internet-of-Things","M. A. Al-Taee; W. Al-Nuaimy; A. Al-Ataby; Z. J. Muhsin; S. N. Abood","Department of Electrical Engineering and Electronics, University of Liverpool, UK; Department of Electrical Engineering and Electronics, University of Liverpool, UK; Department of Electrical Engineering and Electronics, University of Liverpool, UK; Department of Electrical Engineering and Electronics, University of Liverpool, UK; School of Computing and IS, Kingston University, London, UK","2015 IEEE Jordan Conference on Applied Electrical Engineering and Computing Technologies (AEECT)","","2015","","","1","5","","","","10.1109/AEECT.2015.7360551","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7360551","diabetes management;eHealth;Internet-of-Things (IoT);mHealth;multidimensional care;patient monitoring","Diabetes;Portals;Computer architecture;Diseases;Monitoring;Real-time systems;Sensors","Internet of Things;knowledge based systems;medical computing;medical disorders;mobile computing","telecommunication infrastructure;Web-based application layer;medical sensors;feedback advices;rule-based health indicators;historical patient data;real-time clinical interaction;smartphone;mHealth;Internet-of-Things;diabetes management;mobile health platform","","","","","","","","","IEEE","IEEE Conferences"
"Architecture for IOT based geriatric care fall detection and prevention","E. S. Kumar; P. Sachin; B. P. Vignesh; M. R. Ahmed","School of Electronics and Communication Engineering, REVA University, Yelahanka, Bengaluru, India 560064; School of Electronics and Communication Engineering, REVA University, Yelahanka, Bengaluru, India 560064; School of Electronics and Communication Engineering, REVA University, Yelahanka, Bengaluru, India 560064; School of Electronics and Communication Engineering, REVA University, Yelahanka, Bengaluru, India 560064","2017 International Conference on Intelligent Computing and Control Systems (ICICCS)","","2017","","","1099","1104","","","","10.1109/ICCONS.2017.8250636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8250636","Aging;Elderly care;Geriatric;IOT architecture","Senior citizens;Statistics;Geriatrics;Robot sensing systems;Monitoring","diseases;geriatrics;Internet of Things;medical computing;patient care","senior citizens;chronic disease;movement-related problems;unified general architecture;ICT based solutions;public health;IOT based geriatric care fall detection;IOT based geriatric care fall prevention;Geriatric care","","","","","","","","","IEEE","IEEE Conferences"
"Real-time performance management of assisted living services for Bluetooth low energy sensor communication","J. Wåhslén; T. Lindh","School of Technology and Health, KTH, Stockholm, Sweden; School of Technology and Health, KTH, Stockholm, Sweden","2017 IFIP/IEEE Symposium on Integrated Network and Service Management (IM)","","2017","","","1143","1148","","","","10.23919/INM.2017.7987452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7987452","performance monitoring;performance management;Internet of Things;Bluetooth low energy;Generic Attribute (GATT) service;ambient assisted living","Trade agreements;Monitoring;Protocols;Bluetooth;Servers;Performance evaluation;Logic gates","assisted living;Bluetooth;data communication;health care;Internet of Things;medical computing","real-time performance management;assisted living services;Bluetooth low energy sensor communication;PerfMon;cloud-based Web services;RESTful API;sensor data communication;GATT services;BLE;IoT devices;healthcare","","","","","","","","","IEEE","IEEE Conferences"
"Enhancing the security of IOT in forensics","M. Banday","CSE Department, Jamia Hamdard New Delhi, India","2017 International Conference on Computing and Communication Technologies for Smart Nation (IC3TSN)","","2017","","","193","198","","","","10.1109/IC3TSN.2017.8284475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8284475","IOT;RFID;Forensics;Mobility Forensics","Internet of Things;Sensors;Security;Cellular phones;Digital forensics;Smart grids","criminal law;digital forensics;Internet of Things","IoT crime;RFID technology;forensic science;medical approaches;judicial system;Internet of Things;central security issue;protection issue","","","","","","","","","IEEE","IEEE Conferences"
"Wireless sphygmomanometer based on Zigbee","G. Zhuang; X. Zou; C. Guo; Y. Liu","Research Center for Sensor Technology, Beijing Key Laboratory for sensor, Ministry-of-Education Key Laboratory for Modern Measurement and Control Technology, School of Applied Sciences, Beijing information Science and Technology University, Jianxiangqiao Campus, Beijing 100101, China; Research Center for Sensor Technology, Beijing Key Laboratory for sensor, Ministry-of-Education Key Laboratory for Modern Measurement and Control Technology, School of Applied Sciences, Beijing information Science and Technology University, Jianxiangqiao Campus, Beijing 100101, China; Research Center for Sensor Technology, Beijing Key Laboratory for sensor, Ministry-of-Education Key Laboratory for Modern Measurement and Control Technology, School of Applied Sciences, Beijing information Science and Technology University, Jianxiangqiao Campus, Beijing 100101, China; Research Center for Sensor Technology, Beijing Key Laboratory for sensor, Ministry-of-Education Key Laboratory for Modern Measurement and Control Technology, School of Applied Sciences, Beijing information Science and Technology University, Jianxiangqiao Campus, Beijing 100101, China","2012 IEEE 2nd International Conference on Cloud Computing and Intelligence Systems","","2012","03","","1072","1075","","","","10.1109/CCIS.2012.6664546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6664546","Zigbee;Sphygmomanometer;Wireless;CC2430","Zigbee;Wireless communication;Biomedical monitoring;Software;Wireless sensor networks;Blood pressure;Ports (Computers)","biomedical equipment;biomedical telemetry;blood pressure measurement;Internet of Things;medical computing;patient care;wireless sensor networks;Zigbee","Internet of Things;information industry;trillion-level information industrial engine;medical care system;wireless remote sphygmomanometer;blood pressure measurement;serial port;Zigbee wireless transmission module;receiving point;data processing","","","","","","","","","IEEE","IEEE Conferences"
"Demo: Authorized access on and interaction with Digital Product Memories","B. Brandherm; J. Haupert; A. Kroner; A. Kröner; M. Schmitz; F. Lehmann","German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; German Research Center for Artificial Intelligence, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany; Kohlpharma GmbH, Im Holzhau 8, 66663 Merzig, Germany","2010 8th IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops)","","2010","","","838","840","","","","10.1109/PERCOMW.2010.5470556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470556","Digital Product Memory;Internet of Things;Radio Frequency Identification;Electronic Identity Card","Instruments;Identity management systems;Internet;Embedded system;Global Positioning System;Artificial intelligence;Frequency;Supply chains;Communications technology;Intelligent sensors","authorisation;digital storage;medical computing;radiofrequency identification","semantic product memory;digital product memory;product life cycle;medicament blister;authorized access;rights management system;secure identification;German electronic identity card;radio frequency identification","","","","","","","","","IEEE","IEEE Conferences"
"AmbLEDs collaborative healthcare for AAL systems","M. Cunha; H. Fuks","Department of Informatics, Pontiflcia Universidade Cat&#x00F3;lica do Rio de Janeiro, Brazil; Department of Informatics, Pontiflcia Universidade Cat&#x00F3;lica do Rio de Janeiro, Brazil","2015 IEEE 19th International Conference on Computer Supported Cooperative Work in Design (CSCWD)","","2015","","","626","631","","","","10.1109/CSCWD.2015.7231030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7231030","Crowdware;Ambient Assisted Living;Smart Light;Internet of Things;Collaborative Systems;Collective Intelligence","Monitoring;Biomedical monitoring;Sensor systems;Biomedical optical imaging;Integrated optics;Stimulated emission","assisted living;groupware;Internet;Internet of Things;mobile computing","AmbLED collaborative healthcare;AAL system;proactive care;crowdware ubiquitous context-aware system home environmental change;mobile ambient light sensing system;light fixture;patient monitoring;mobile sensors;mobile apps;healthcare connectivity paradigm;Internet of Things;AAL application;ambient assisted living application","","","","","","","","","IEEE","IEEE Conferences"
"Intelligent medicine box for medication management using IoT","M. Srinivas; P. Durgaprasadarao; V. N. P. Raj","Department of E & I V R Siddhartha Engineering College Vijayawada, AP, India; Department of E & I V R Siddhartha Engineering College Vijayawada, AP, India; Department of E & I V R Siddhartha Engineering College Vijayawada, AP, India","2018 2nd International Conference on Inventive Systems and Control (ICISC)","","2018","","","32","34","","","","10.1109/ICISC.2018.8399097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399097","Magnetic reed switches;Arduino Microcontroller;ESP8266 WiFi module","Smart phones;Monitoring;Sensors;Cloud computing;Hospitals;Medical diagnostic imaging","health care;hospitals;Internet of Things;medicine;sensors;smart phones","intelligent medicine box;medication management;routine medical checks;health care services;modern healthcare IoT platform;health monitoring;intelligent home based medicine box;Android application","","","","","","","","","IEEE","IEEE Conferences"
"An education curriculum of IoT prototype construction system","K. Akiyama; M. Ishihara; N. Ohe; M. Inoue","Itec hankyu-hansin Co Ltd., Tokyo, Japan; Hosen College of Childhood Education, Tokyo, Japan; Melco Techno Yokohama Co Ltd., Kanagawa, Japan; Shibaura Institute of Technology, Saitama, Japan","2017 IEEE 6th Global Conference on Consumer Electronics (GCCE)","","2017","","","1","5","","","","10.1109/GCCE.2017.8229221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8229221","Engineering Education Curriculum;IoT;prototyping;Evaluation","Prototypes;Sensors;Logic gates;Training;Cloud computing;Pediatrics","biomedical education;computer aided instruction;educational courses;Internet of Things;medical computing","liberal arts;educational curriculum;IoT prototype system;child education;IoT prototype construction system;IoT system components;engineering category;science category;childcare courses;ICT field;ideas dissemination;ideas creation","","","","","","","","","IEEE","IEEE Conferences"
"Preliminary design of Internet of Things (IoT) application for supporting mother and child health program in Indonesia","T. M. Kadarina; R. Priambodo","Department of Electrical Engineering, Universitas Mercu Buana, Indonesia; Department of Information System, Universitas Mercu Buana, Indonesia","2017 International Conference on Broadband Communication, Wireless Sensors and Powering (BCWSP)","","2017","","","1","6","","","","10.1109/BCWSP.2017.8272576","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8272576","Internet of Things;mother and child health care;mobile application;multi-platform;context-aware personalization","Pediatrics;Medical diagnostic imaging;Pregnancy;Weight measurement;Mobile communication;Security","health care;Internet of Things;mobile computing;telemedicine","mother;child health program;Indonesia;Internet of Things;human error;child health care;maternal child mortality rate;IoT applications;child healthcare program;government regulations;multiplatform system design;portable medical devices;mobile application works;child preventive care","","","","","","","","","IEEE","IEEE Conferences"
